PE Ratio,Price to Book,Median PE last 50 days,Sales Growth Last 4 Quarters,Profit Growth Last 4 Quarters,Debt To Equity,PEG Ratio,FCF,Ticker
122.245766,23.764414,N/A - Requires daily EPS or specialized API,"[np.float64(-50.408792524533794), np.float64(40.852621671703645), np.float64(70.95504113582888), np.float64(-43.99105986269948)]","[np.float64(-87.95070545201185), np.float64(80.29363272356129), np.float64(895.6615204221224), np.float64(-71.31887226052352)]",98.476,,-352077000.0,WEL.NS
35.844284,5.689752,N/A - Requires daily EPS or specialized API,"[np.float64(-42.6373507727427), np.float64(68.9221229254058), np.float64(-8.994771722249228), np.float64(51.13328913655014)]","[np.float64(-41.736447774349934), np.float64(74.4043043812452), np.float64(-10.448788546255507), np.float64(49.25005136634477)]",2.227,,-697100000.0,RAILTEL.NS
126.660515,6.9876328,N/A - Requires daily EPS or specialized API,[],[],73.02,,472237000.0,PASHUPATI.NS
18.111687,1.5008038,N/A - Requires daily EPS or specialized API,"[np.float64(-1.7032753009660384), np.float64(-6.637224768734283), np.float64(-3.221433250995804), np.float64(-3.0204823763280064)]","[np.float64(-9.662866596717086), np.float64(0.33673087159671156), np.float64(-11.097439996073936), np.float64(2.7670105766736794)]",28.763,,-188317000.0,GNA.NS
15.127089,3.1264896,N/A - Requires daily EPS or specialized API,"[np.float64(22.448295725801344), np.float64(-3.9464093501671327), np.float64(0.787969570148235), np.float64(-9.85693553717425)]","[np.float64(17.46936909157515), np.float64(12.250749756860598), np.float64(18.967299731200534), np.float64(-11.336557311953866)]",0.477,,4318305000.0,AVANTIFEED.NS
37.463,7.5375385,N/A - Requires daily EPS or specialized API,"[np.float64(3.1401863513493105), np.float64(7.429924926082002), np.float64(-2.6625987854784854), np.float64(0.5319072936626751)]","[np.float64(8.21315244446978), np.float64(15.415106442469531), np.float64(-8.538004071685739), np.float64(11.903799968576752)]",10.342,,622985000.0,SBCL.NS
38.762516,4.7914896,N/A - Requires daily EPS or specialized API,"[np.float64(-3.3361068788520827), np.float64(19.073989626426695), np.float64(9.2267199876731), np.float64(-7.951604949673699)]","[np.float64(-30.17307635460699), np.float64(92.7825504694334), np.float64(32.92239518236564), np.float64(-29.08043352717603)]",2.548,,2595280000.0,INTELLECT.NS
25.444971,2.796636,N/A - Requires daily EPS or specialized API,"[np.float64(0.6744241272856804), np.float64(18.160390594309444), np.float64(17.13778595845385), np.float64(2.0391735980681513)]","[np.float64(-26.693455797933407), np.float64(96.3923337091319), np.float64(24.929577464788732), np.float64(-2.203856749311295)]",45.819,,-803500000.0,FAZE3Q.NS
75.247475,15.369301,N/A - Requires daily EPS or specialized API,"[np.float64(6.290040888029861), np.float64(-30.89962196239997), np.float64(-8.705081225466706), np.float64(49.56398269067305)]","[np.float64(-46.95933729989152), np.float64(-69.7012554343225), np.float64(-12.307524346041312), np.float64(210.25512485265625)]",11.097,,-284957000.0,AVANTEL.NS
28.731838,3.380987,N/A - Requires daily EPS or specialized API,"[np.float64(31.819456125595742), np.float64(5.9847912071432585), np.float64(-9.67903587184321), np.float64(-19.493433257717392)]","[np.float64(213.8022254229881), np.float64(4.403312068206791), np.float64(-48.584774053843965), np.float64(-39.478724744822955)]",0.928,,2208490000.0,FDC.NS
,0.50855035,N/A - Requires daily EPS or specialized API,"[np.float64(-14.635344625594279), np.float64(18.990358671799115), np.float64(23.201365112078804), np.float64(-18.348125831229815)]","[np.float64(-133.48395842747402), np.float64(-151.59710888318955), np.float64(-1755.984555984556), np.float64(-88.17891373801918)]",76.871,,3957800000.0,TNPL.NS
3528.0,1.6607041,N/A - Requires daily EPS or specialized API,"[np.float64(2.106475484318172), np.float64(-9.230411709618119), np.float64(-8.023645684790132), np.float64(0.2294532834266047)]","[np.float64(381.8504736129905), np.float64(-185.780615206036), np.float64(-77.47859617018496), np.float64(-290.0037253197566)]",152.528,,21220000.0,CIFL.NS
20.95866,2.0334282,N/A - Requires daily EPS or specialized API,"[np.float64(5.1370598808357215), np.float64(-8.659732626207992), np.float64(-4.528608835128479), np.float64(19.540587785425544)]","[np.float64(-64.7510593220339), np.float64(46.045252368980854), np.float64(73.1748158070998), np.float64(51.92063088272704)]",40.371,,2277600000.0,ARVIND.NS
15.746768,2.0004876,N/A - Requires daily EPS or specialized API,"[np.float64(35.08320613131518), np.float64(-16.715857973436695), np.float64(-4.386852193426097), np.float64(0.9083267574707516)]","[np.float64(-21.86192468619247), np.float64(52.715654952076676), np.float64(4.333333333333334), np.float64(1.6518424396442184)]",79.017,,1912100000.0,WHEELS.NS
5.8934164,1.236404,N/A - Requires daily EPS or specialized API,"[np.float64(-37.17010404949093), np.float64(14.987609939969287), np.float64(-56.39278695601673), np.float64(97.44824681245319)]","[np.float64(-11.36823613399389), np.float64(-43.98849488102661), np.float64(-43.69210452698854), np.float64(155.81098213913214)]",40.727,,-5945564000.0,KNRCON.NS
21.869774,3.515325,N/A - Requires daily EPS or specialized API,"[np.float64(21.300171247336387), np.float64(-41.48082160922365), np.float64(11.395020260844424), np.float64(60.825497901202176)]","[np.float64(-13.550394588500565), np.float64(-33.58776796998696), np.float64(15.500398953956562), np.float64(43.48574189150734)]",12.97,,-2268621000.0,ARKADE.NS
35.47359,1.7500741,N/A - Requires daily EPS or specialized API,"[np.float64(-8.604576107081584), np.float64(27.3814256066658), np.float64(-4.313200057971529), np.float64(-46.55098221543639)]","[np.float64(-33.65351411640027), np.float64(18.503031471804256), np.float64(22.798211769054824), np.float64(51.997506683230256)]",11.869,,1573193000.0,SUNTECK.NS
,-1.048136,N/A - Requires daily EPS or specialized API,"[np.float64(-38.28557063851182), np.float64(36.27954779033916), np.float64(-29.814859341187788), np.float64(30.992125984251967)]","[np.float64(-22.32167832167832), np.float64(-30.284711388455538), np.float64(89.29494278331488), np.float64(-6.392536281962681)]",,,-486200000.0,HMT.NS
,2.466059,N/A - Requires daily EPS or specialized API,"[np.float64(11.771601239938525), np.float64(-4.61175301279662), np.float64(-6.550410997074257), np.float64(1.5013316363807772)]","[np.float64(-11.388957662787819), np.float64(53.05039787798409), np.float64(175.75757575757575), np.float64(-463.87832699619776)]",97.563,,-1676700000.0,INDOCO.NS
34.257812,12.282482,N/A - Requires daily EPS or specialized API,[],[],10.626,,3538580000.0,IGIL.NS
16.421019,2.5779836,N/A - Requires daily EPS or specialized API,"[np.float64(1.5054965675772882), np.float64(-0.6914437236243919), np.float64(-0.6483888636030517), np.float64(2.8128407986834016)]","[np.float64(-15.164479149360357), np.float64(21.71890798786653), np.float64(-44.25813724108779), np.float64(48.46037988452849)]",4.686,,1715010000.0,EXPLEOSOL.NS
1000.7693,34.386154,N/A - Requires daily EPS or specialized API,"[np.float64(-52.32316946691557), np.float64(318.5572626292718), np.float64(-70.37344314631335), np.float64(291.82368808481624)]","[np.float64(281.6643804298125), np.float64(-546.4783940115685), np.float64(-200.20456870098874), np.float64(-350.46968403074294)]",25.268,,-922390000.0,FISCHER.NS
24.219767,2.4166028,N/A - Requires daily EPS or specialized API,"[np.float64(-4.969411292748973), np.float64(-11.084358837167827), np.float64(29.152630215081626), np.float64(29.937521044558345)]","[np.float64(122.5018504811251), np.float64(-70.6431986093003), np.float64(93.60538493899874), np.float64(1037.3205741626793)]",35.786,,542600000.0,KALAMANDIR.NS
26.947721,3.758585,N/A - Requires daily EPS or specialized API,"[np.float64(-7.903426770066655), np.float64(5.836107628230073), np.float64(1.256457403029507), np.float64(11.419860981260925)]","[np.float64(-13.158615651538671), np.float64(8.68400158793172), np.float64(2.4400162667751117), np.float64(24.01966965073761)]",24.712,,2346900000.0,TIMETECHNO.NS
,0.20126888,N/A - Requires daily EPS or specialized API,"[np.float64(-5.438208387952441), np.float64(15.825407845679736), np.float64(-0.9388424903979145), np.float64(5.13182448921001)]","[np.float64(-100.25103309774843), np.float64(-16.261132154797085), np.float64(71.52435895657962), np.float64(-56.751164304071544)]",49.861,,-160199000.0,ZUARIIND.NS
39.193546,3.8485348,N/A - Requires daily EPS or specialized API,"[np.float64(53.621970015412636), np.float64(-64.34174369223082), np.float64(51.21637957086733), np.float64(9.45174894567105)]","[np.float64(-85.11128165771296), np.float64(-53.563791874554525), np.float64(93.78453038674033), np.float64(-1.0252904989747096)]",53.772,,-91000000.0,SULA.NS
29.678593,4.126441,N/A - Requires daily EPS or specialized API,"[np.float64(-1.1340753936893615), np.float64(7.124203638868162), np.float64(-1.4164466239155036), np.float64(4.47753841303309)]","[np.float64(2.7826653633105245), np.float64(-9.570393069715363), np.float64(2.7988126249469922), np.float64(8.634419216847647)]",0.042,,-158870000.0,JGCHEM.NS
24.507484,2.7253056,N/A - Requires daily EPS or specialized API,"[np.float64(-23.02185942917499), np.float64(16.395173252442106), np.float64(-8.956749193989902), np.float64(6.843189632200493)]","[np.float64(-26.511954992967652), np.float64(254.26008968609867), np.float64(-78.31910986280653), np.float64(41.43621084797555)]",30.206,,-1247700000.0,ISGEC.NS
59.166668,3.0947156,N/A - Requires daily EPS or specialized API,"[np.float64(-1.190257202218239), np.float64(-10.817018191991963), np.float64(1.9555191357440425), np.float64(7.391874034869327)]","[np.float64(-1.6912541936669885), np.float64(-25.75747236249488), np.float64(4.347206892868587), np.float64(-18.23527699339175)]",13.506,,-2861520000.0,LXCHEM.NS
46.744446,7.1094213,N/A - Requires daily EPS or specialized API,"[np.float64(-20.67019464061023), np.float64(14.259122445694569), np.float64(-14.069927589773904), np.float64(46.819142768869746)]","[np.float64(-49.38181292002958), np.float64(213.79849654406945), np.float64(-65.2826553400184), np.float64(106.0245746350793)]",20.199,,149107000.0,ROTO.NS
40.974285,3.8678339,N/A - Requires daily EPS or specialized API,"[np.float64(-0.8418740849194729), np.float64(-0.7552148060340708), np.float64(1.5592233009708738), np.float64(1.9347815329803553)]","[np.float64(1.4179608372721135), np.float64(6.731046411069473), np.float64(17.593220338983052), np.float64(21.050471891670085)]",26.094,,1423100000.0,JUBLINGREA.NS
95.19778,13.939367,N/A - Requires daily EPS or specialized API,"[np.float64(6.72548272625872), np.float64(-14.411995217834301), np.float64(-0.9298965241171934), np.float64(26.93322908990329)]","[np.float64(34.41077864198805), np.float64(56.001708372425185), np.float64(-58.698547049204265), np.float64(18.708571193183964)]",15.598,,706921000.0,BIKAJI.NS
74.65479,3.435852,N/A - Requires daily EPS or specialized API,"[np.float64(23.112332531776023), np.float64(10.874119215387545), np.float64(-2.6835687015827125), np.float64(-0.4997326153902893)]","[np.float64(66.8036614982253), np.float64(2.254059216809933), np.float64(-33.2525819201836), np.float64(31.571883912095288)]",0.18,,87100000.0,DIVGIITTS.NS
48.3125,3.293649,N/A - Requires daily EPS or specialized API,"[np.float64(1.1888036626904137), np.float64(-8.800818744973038), np.float64(35.98163474968545), np.float64(-28.057537527125774)]","[np.float64(-31.296084413933382), np.float64(-0.2852253280091272), np.float64(28.57142857142857), np.float64(-68.08997529580029)]",129.103,,-1592870000.0,EMIL.NS
38.743454,6.168003,N/A - Requires daily EPS or specialized API,"[np.float64(-19.743624859623655), np.float64(11.17686467172845), np.float64(7.919099016397753), np.float64(10.019873910942222)]","[np.float64(6.785645233151475), np.float64(-6.561883890630033), np.float64(23.33110523409573), np.float64(22.20985710395776)]",21.787,,-119812000.0,VIDHIING.NS
14.061147,1.8673342,N/A - Requires daily EPS or specialized API,"[np.float64(3.570333844206037), np.float64(-7.881652446135903), np.float64(7.885988265056092), np.float64(0.4349908212945965)]","[np.float64(243.8659793814433), np.float64(-49.61038961038961), np.float64(9.46829684390105), np.float64(-43.772981614708236)]",60.203,,-2906100000.0,SPIC.NS
8.313277,0.93440294,N/A - Requires daily EPS or specialized API,"[np.float64(95.81104088146341), np.float64(-54.629961757812126), np.float64(-3.259772616416735), np.float64(1.357173872588549)]","[np.float64(134.93141027625032), np.float64(-13.391293470102578), np.float64(41.84297688251994), np.float64(6.623423423423423)]",103.871,,11352000000.0,PFS.NS
,69.22695,N/A - Requires daily EPS or specialized API,"[np.float64(-65.9239724705731), np.float64(-4.834484109495127), np.float64(73.62212255829277), np.float64(-25.185656356841857)]","[np.float64(717.4942453140415), np.float64(-92.26739898797264), np.float64(392.5109580463369), np.float64(-79.07001127100207)]",28.075,,19996000.0,UEL.NS
11.139158,1.1040899,N/A - Requires daily EPS or specialized API,"[np.float64(-7.084669652194925), np.float64(-5.639764534060059), np.float64(-2.797892072270745), np.float64(-9.150470062376758)]","[np.float64(-47.09036486740196), np.float64(5.100043273094439), np.float64(3.206146521218246), np.float64(-31.3186086028178)]",36.755,,2027933000.0,ELECTCAST.NS
41.160946,8.966855,N/A - Requires daily EPS or specialized API,[],[],13.251,,-207390000.0,LOTUSDEV.NS
20.964956,2.3652081,N/A - Requires daily EPS or specialized API,"[np.float64(-12.48353798492393), np.float64(34.89269188146619), np.float64(-9.88091970847437), np.float64(6.602301540862103)]","[np.float64(-15.173960669761618), np.float64(30.193548387096776), np.float64(24.904572058698786), np.float64(-51.66857986224992)]",0.364,,-291800000.0,FINCABLES.NS
23.250648,3.3057792,N/A - Requires daily EPS or specialized API,"[np.float64(-11.437480894440174), np.float64(2.6709843571715606), np.float64(6.219281751861205), np.float64(8.686663799613287)]","[np.float64(-35.592640042410316), np.float64(-13.407228178227479), np.float64(8.113445551925224), np.float64(8.97331891112313)]",12.931,,337450000.0,MARKSANS.NS
16.314083,7.578461,N/A - Requires daily EPS or specialized API,"[np.float64(-3.593212747177467), np.float64(2.6591080706420676), np.float64(4.763385337132601), np.float64(-1.0374391036177164)]","[np.float64(12.237684781997745), np.float64(-6.540736300205799), np.float64(-0.31112534963096217), np.float64(4.0904733046676345)]",22.338,,1253104000.0,ACCELYA.NS
,1.0144153,N/A - Requires daily EPS or specialized API,"[np.float64(4.808730419238876), np.float64(-22.540871872003727), np.float64(1.2208942682308583), np.float64(2.95791778932717)]","[np.float64(-101.5415756778047), np.float64(-10656.526315789473), np.float64(-93.83176963282797), np.float64(-45.58879379631347)]",308.722,,13611890000.0,MUTHOOTMF.NS
16.780823,1.8733057,N/A - Requires daily EPS or specialized API,"[np.float64(-39.09378898299521), np.float64(66.47266169358144), np.float64(-9.214492142440744), np.float64(7.683985574996662)]","[np.float64(-59.46580569415908), np.float64(99.64840316437153), np.float64(7.124921531701192), np.float64(67.24409448818898)]",29.63,,-863300000.0,MANINDS.NS
17.302505,2.6262429,N/A - Requires daily EPS or specialized API,"[np.float64(0.43500247011452875), np.float64(2.1805976838967243), np.float64(-6.458074194586327), np.float64(5.397787192061335)]","[np.float64(-16.495240961589104), np.float64(11.577047391176594), np.float64(1.7468181429913725), np.float64(13.579144979068335)]",14.83,,262351000.0,TALBROAUTO.NS
44.267242,4.7211876,N/A - Requires daily EPS or specialized API,"[np.float64(-7.3921717415768695), np.float64(5.5848462488148005), np.float64(-4.063186597001987), np.float64(9.693380436627464)]","[np.float64(71.4915006728257), np.float64(-32.24786995699031), np.float64(39.27332980304402), np.float64(-46.88552850446091)]",63.722,,1409685000.0,GREENPLY.NS
32.250237,3.7986102,N/A - Requires daily EPS or specialized API,"[np.float64(-46.450094017724815), np.float64(134.9684419243064), np.float64(-6.173884301580106), np.float64(62.35336141085387)]","[np.float64(-75.33261688219412), np.float64(172.7717615136759), np.float64(-11.173040091243625), np.float64(352.23103498613204)]",6.033,,-520917000.0,ASIANENE.NS
,45.74742,N/A - Requires daily EPS or specialized API,"[np.float64(27.246080436264485), np.float64(-8.876327722218772), np.float64(-37.428582533328154), np.float64(155.75546719681907)]","[np.float64(17.23066840520743), np.float64(12.34335294989851), np.float64(-21.20546775226715), np.float64(77.04825657906468)]",,,-1913804000.0,SUVEN.NS
71.41304,9.239606,N/A - Requires daily EPS or specialized API,"[np.float64(-5.682537552474277), np.float64(22.052974709009405), np.float64(2.1209520831363764), np.float64(37.87298467955402)]","[np.float64(-41.45075585945545), np.float64(1.2005502521989244), np.float64(37.23684210526316), np.float64(-857.6939748591244)]",29.431,,-211230000.0,AVALON.NS
52.640263,2.7564528,N/A - Requires daily EPS or specialized API,"[np.float64(84.80430508543284), np.float64(2.418275598168233), np.float64(7.026125518314968), np.float64(9.461265895845983)]","[np.float64(-14.381853306366036), np.float64(21.739466478226305), np.float64(-24.865398495117844), np.float64(-33.5715860244682)]",3.184,,-670936000.0,SASKEN.NS
62.90764,5.3858547,N/A - Requires daily EPS or specialized API,"[np.float64(3.5822463218371423), np.float64(-5.6778854910849805), np.float64(-0.26470969881342), np.float64(9.580477878464398)]","[np.float64(410.6542237775834), np.float64(-143.38126765908996), np.float64(-185.18212515266902), np.float64(71.80768993396285)]",69.993,,4478300000.0,VARROC.NS
19.049612,1.7264262,N/A - Requires daily EPS or specialized API,"[np.float64(-7.732611600688736), np.float64(3.0597572683127976), np.float64(-4.673851012265935), np.float64(3.364121137670078)]","[np.float64(-42.42584268988652), np.float64(25.70503947164944), np.float64(-16.92506783814102), np.float64(6.001534511563641)]",132.928,,-2211219000.0,MMFL.NS
39.679523,4.1241407,N/A - Requires daily EPS or specialized API,"[np.float64(18.730831229930477), np.float64(6.252546732709094), np.float64(-0.32351582085932157), np.float64(-2.7536898610472167)]","[np.float64(37.67419273538687), np.float64(19.245147481381576), np.float64(-3.3324594159870187), np.float64(-14.619582314933572)]",28.432,,-334473000.0,MOLDTKPAC.NS
23.309992,3.125869,N/A - Requires daily EPS or specialized API,"[np.float64(10.13002340814761), np.float64(-11.868849503366222), np.float64(-3.9499296484085553), np.float64(13.920448887029908)]","[np.float64(21.186461298878264), np.float64(-6.540377049553135), np.float64(-5.669727132315085), np.float64(-97.2181775649625)]",72.672,,4418760000.0,STAR.NS
14.4581,1.633962,N/A - Requires daily EPS or specialized API,"[np.float64(-3.043510378961365), np.float64(7.4024119327197715), np.float64(-6.892221319346975), np.float64(11.950049619583195)]","[np.float64(348.5161290322581), np.float64(87.65133171912834), np.float64(-27.88125727590221), np.float64(25.127458120903135)]",,,421800000.0,JAICORPLTD.NS
24.692509,8.77064,N/A - Requires daily EPS or specialized API,"[np.float64(-6.436000721457344), np.float64(2.5509810872882532), np.float64(2.234513622969161), np.float64(11.810205088448798)]","[np.float64(-12.156400254014335), np.float64(5.939452186448823), np.float64(2.593176888187734), np.float64(9.45391754802504)]",14.615,,-876500000.0,SHAKTIPUMP.NS
34.43541,3.730175,N/A - Requires daily EPS or specialized API,"[np.float64(-23.243472447677284), np.float64(48.50164707730327), np.float64(-24.6919799743856), np.float64(19.279132372052725)]","[np.float64(2336.3162025155366), np.float64(-51.49410741935318), np.float64(-11.937539920905644), np.float64(259.52605863192184)]",19.731,,753110000.0,LLOYDSENT.NS
17.699268,4.700094,N/A - Requires daily EPS or specialized API,"[np.float64(0.7397830304193789), np.float64(2.687515927612535), np.float64(3.450287453838908), np.float64(6.547662753468517)]","[np.float64(-9.911387802083931), np.float64(15.075565819425456), np.float64(20.07045512499646), np.float64(404.2047619047619)]",2.9,,1461180000.0,CIGNITITEC.NS
333.773,18.642063,N/A - Requires daily EPS or specialized API,"[np.float64(46.1433893867687), np.float64(-42.40686640521359), np.float64(23.733708862916753), np.float64(4.260691473941139)]","[np.float64(-898.984771573604), np.float64(-96.22822132873827), np.float64(-353.6668285575522), np.float64(-9.375)]",1031.784,,3661000000.0,SHOPERSTOP.NS
18.588884,2.5327468,N/A - Requires daily EPS or specialized API,"[np.float64(-17.271187602181172), np.float64(17.834277342623462), np.float64(9.937730656554768), np.float64(-15.21033162716676)]","[np.float64(-3.9983075946689235), np.float64(32.242271646384104), np.float64(22.184242009912836), np.float64(-40.308100387675985)]",55.333,,-3250900000.0,WELENT.NS
6.634629,0.9574072,N/A - Requires daily EPS or specialized API,"[np.float64(33.0635014121836), np.float64(-9.066343701882404), np.float64(-32.32632753841655), np.float64(7.510964790899612)]","[np.float64(-44.51082472760376), np.float64(123.03934010152284), np.float64(-27.45350764131836), np.float64(24.922369177688328)]",43.765,,21260800000.0,PTC.NS
18.800856,2.319107,N/A - Requires daily EPS or specialized API,"[np.float64(7.494797279280786), np.float64(4.148908571683274), np.float64(-1.0644272275601474), np.float64(7.845583704602917)]","[np.float64(-34.26062386767922), np.float64(42.28671984826882), np.float64(-25.168539887356882), np.float64(37.70201872490357)]",81.081,,-692082000.0,SANDHAR.NS
,1.8381288,N/A - Requires daily EPS or specialized API,"[np.float64(-6.474453272118072), np.float64(6.028828743370338), np.float64(9.222778791168004), np.float64(-14.98399415232479)]","[np.float64(-152.73772745413962), np.float64(-511.6426519982475), np.float64(-186.26800487128878), np.float64(-240.5166182306342)]",26.798,,1568310000.0,MSPL.NS
10.828711,,N/A - Requires daily EPS or specialized API,"[np.float64(0.4607206572172908), np.float64(-48.30035352947144), np.float64(97.42549435552061), np.float64(-0.3097804326278394)]","[np.float64(2.8344932985893503), np.float64(-46.84460912661305), np.float64(99.48236062209995), np.float64(-16.799071902347986)]",,,6952820000.0,IRBINVIT.NS
28.726316,5.4821215,N/A - Requires daily EPS or specialized API,"[np.float64(-7.157198033110442), np.float64(16.750926192628203), np.float64(-28.438208556339777), np.float64(-22.52484925245739)]","[np.float64(-43.68339253996448), np.float64(-331.4491264131552), np.float64(-160.87908650086032), np.float64(-2698.7804878048782)]",185.394,,1157600000.0,HCC.NS
16.755209,1.8965924,N/A - Requires daily EPS or specialized API,"[np.float64(44.069273353618485), np.float64(8.739632982057225), np.float64(7.356116796544926), np.float64(-1.862743592499885)]","[np.float64(116.58473726912615), np.float64(0.2919777905418342), np.float64(-10.010337698139214), np.float64(36.00468658465144)]",112.481,,55347100000.0,JMFINANCIL.NS
8.144221,0.8745555,N/A - Requires daily EPS or specialized API,"[np.float64(22.783671149838984), np.float64(-8.781251687456127), np.float64(-14.017086080416007), np.float64(-7.709579555387965)]","[np.float64(0.6275459649895408), np.float64(8.466682588965847), np.float64(-7.357008518641443), np.float64(-0.11050944855785169)]",12.751,,-327700000.0,PRAKASH.NS
11.627644,2.0222893,N/A - Requires daily EPS or specialized API,"[np.float64(4.621516232315648), np.float64(3.0675535535733043), np.float64(1.5971720865295298), np.float64(5.331629239004508)]","[np.float64(-4.292884167325738), np.float64(10.274740453761593), np.float64(0.2980758410098265), np.float64(5.935371798493692)]",693.723,,9167283000.0,CANFINHOME.NS
62.135746,11.962933,N/A - Requires daily EPS or specialized API,"[np.float64(-18.227498813184138), np.float64(15.725168049199084), np.float64(21.194262685791045), np.float64(43.33540372670808)]","[np.float64(-28.505309820939505), np.float64(72.12278457884157), np.float64(20.950276243093924), np.float64(125.23643603782976)]",22.226,,-782155000.0,TARIL.NS
,1.1349863,N/A - Requires daily EPS or specialized API,"[np.float64(16.926642689059758), np.float64(6.549548227500472), np.float64(10.12683944905413), np.float64(-13.932305638017572)]","[np.float64(-733.7909992372234), np.float64(-78.14271423807936), np.float64(-22.95439948619139), np.float64(-176.39842983316979)]",134.087,,594100000.0,RPSGVENT.NS
28.162815,4.5699186,N/A - Requires daily EPS or specialized API,"[np.float64(6.471565731166913), np.float64(-2.7909898591043705), np.float64(-3.5238095238095237), np.float64(-4.220913840285264)]","[np.float64(2.689486552567237), np.float64(-17.953861584754264), np.float64(-24.240121580547115), np.float64(-5.798138869005011)]",22.141,,440400000.0,MATRIMONY.NS
15.479315,2.470021,N/A - Requires daily EPS or specialized API,"[np.float64(-13.841705313739732), np.float64(20.236116902916336), np.float64(0.18379277520840745), np.float64(-2.4294369402754037)]","[np.float64(-1.8630292778954418), np.float64(35.77219016213245), np.float64(-23.276985053273595), np.float64(6.59077532238215)]",0.945,,1375362000.0,MAYURUNIQ.NS
12.787859,3.0056064,N/A - Requires daily EPS or specialized API,"[np.float64(-8.834870569846572), np.float64(18.129948100887308), np.float64(1.5191258763243107), np.float64(4.042782847610637)]","[np.float64(-87.14739987184316), np.float64(705.3600348069904), np.float64(-38.64418342528326), np.float64(15.701600102955688)]",1.903,,230310000.0,CONTROLPR.NS
32.997883,2.5330145,N/A - Requires daily EPS or specialized API,"[np.float64(-5.770803473568839), np.float64(2.45247612199109), np.float64(34.050941806844925), np.float64(-9.052782889592697)]","[np.float64(-148.36395754988422), np.float64(36.28620412927701), np.float64(131.62519538676017), np.float64(20.4876310699379)]",,,-269719000.0,ESFL.NS
17.006632,2.7228348,N/A - Requires daily EPS or specialized API,"[np.float64(-5.409548034938718), np.float64(-2.521177818307885), np.float64(7.289501985105643), np.float64(0.4501824487732173)]","[np.float64(-22.22222222222222), np.float64(16.03294509992168), np.float64(10.029744530620187), np.float64(5.635167674869325)]",1.582,,1018350000.0,AUTOAXLES.NS
18.416967,1.8263803,N/A - Requires daily EPS or specialized API,"[np.float64(21.24422217170569), np.float64(-5.823164204667094), np.float64(-7.678016128182154), np.float64(10.041034117766468)]","[np.float64(58.19188191881919), np.float64(-8.322056833558863), np.float64(-35.387978142076506), np.float64(47.81906300484653)]",98.073,,-3356600000.0,COSMOFIRST.NS
37.03294,1.438421,N/A - Requires daily EPS or specialized API,"[np.float64(2.688694909625694), np.float64(-4.361338914032282), np.float64(13.87367605269956), np.float64(-4.185539961882132)]","[np.float64(19.022556390977442), np.float64(-34.739941118743864), np.float64(162.62886597938143), np.float64(-89.6781058792232)]",11.498,,205000000.0,VENKEYS.NS
31.847904,5.375351,N/A - Requires daily EPS or specialized API,"[np.float64(16.708405844433454), np.float64(22.096901594136188), np.float64(-5.25548999251321), np.float64(7.8236363735881165)]","[np.float64(42.765128862513265), np.float64(-15.688161926129649), np.float64(-8.030343707496955), np.float64(-1.0759320025021675)]",13.258,,930233000.0,PRICOLLTD.NS
59.16318,18.32722,N/A - Requires daily EPS or specialized API,"[np.float64(26.409988085929744), np.float64(9.489366156687684), np.float64(7.055746543538266), np.float64(46.472955024480044)]","[np.float64(17.241198462587377), np.float64(31.43118796281708), np.float64(18.345640934005104), np.float64(90.12762374628872)]",104.91,,-887213000.0,MANORAMA.NS
34.126774,2.9220011,N/A - Requires daily EPS or specialized API,"[np.float64(-1.963405709957884), np.float64(7.399433085233698), np.float64(-4.659357818716293), np.float64(2.6123320245237136)]","[np.float64(4.983635320713972), np.float64(6.479601918551387), np.float64(9.913912253682424), np.float64(2.156241805676019)]",14.707,,-2193350000.0,SANSERA.NS
89.39423,0.32980305,N/A - Requires daily EPS or specialized API,"[np.float64(44.38910162545185), np.float64(10.882471717820968), np.float64(-33.99800831242488), np.float64(39.65991069001461)]","[np.float64(-22.073703386668424), np.float64(284.22162253331084), np.float64(-137.56299832426834), np.float64(-354.0708249496982)]",5.833,,2481997000.0,RAJESHEXPO.NS
36.228653,5.187807,N/A - Requires daily EPS or specialized API,"[np.float64(-3.3254078330361274), np.float64(10.655557991668493), np.float64(-0.8849343844695826), np.float64(2.2832234323676865)]","[np.float64(-11.623376623376624), np.float64(40.34021871202916), np.float64(-9.610104338275672), np.float64(4.08688196627608)]",3.741,,569000000.0,SUBROS.NS
16.104324,3.782904,N/A - Requires daily EPS or specialized API,"[np.float64(-34.91566835644662), np.float64(17.47060743881115), np.float64(-11.010266347178993), np.float64(30.49156609737846)]","[np.float64(-51.962540343323596), np.float64(16.406615927951286), np.float64(12.552495773645342), np.float64(35.84869170542144)]",47.498,,934827000.0,POKARNA.NS
42.556988,2.6847231,N/A - Requires daily EPS or specialized API,"[np.float64(8.246033100153557), np.float64(-2.956078284194143), np.float64(-0.6432366924582827), np.float64(7.6849035991614745)]","[np.float64(207.55777638975638), np.float64(-24.347312463083284), np.float64(105.06298449612403), np.float64(13.468938977460143)]",15.959,,-112380000.0,RISHABH.NS
7.541373,1.1308687,N/A - Requires daily EPS or specialized API,"[np.float64(3.710204081632653), np.float64(2.313538795623486), np.float64(38.81739130434782), np.float64(0.8889928646625337)]","[np.float64(-7.667597765363128), np.float64(8.567096285064443), np.float64(91.32579054250073), np.float64(-21.409028727770178)]",10.347,,296100000.0,JINDRILL.NS
